ID,Posted at,Screen name,Text
742057172532482048,2016-06-12 18:13:11 +0000,WhiteHouse,"""This was an act of terror and act of hate."" —@POTUS on the tragic shooting in #Orlando https://t.co/i7fOS38GzH"
742053625858543616,2016-06-12 17:59:05 +0000,WhiteHouse,Happening now: @POTUS speaks on the tragic shooting in #Orlando → https://t.co/k6QWAbrHAh https://t.co/7RTFgaAlDc
742028842785755136,2016-06-12 16:20:37 +0000,WhiteHouse,"At 1:30pm ET, @POTUS will deliver a statement on the tragic shooting in #Orlando. Watch live: https://t.co/k6QWAbrHAh"
742024796893028352,2016-06-12 16:04:32 +0000,WhiteHouse,RT @VPLive: Statement from @VP spokesperson on last night's heinous attack in Orlando: https://t.co/AI3z2J3Cp5
742002464203776001,2016-06-12 14:35:47 +0000,WhiteHouse,Statement by @PressSec on the tragic shooting in Orlando: https://t.co/61AlHODnJ7 https://t.co/GUCmIWNctn
741744380092895232,2016-06-11 21:30:15 +0000,WhiteHouse,"""Teachers have to choose between turning on the lights or turning on the computers."" —@POTUS on #PuertoRico: https://t.co/9bYXm2vX85"
741730247188484096,2016-06-11 20:34:06 +0000,WhiteHouse,"""When all Americans are treated equal, we are all more free."" —@POTUS #Pride2016 https://t.co/6b7pNQXiHW"
741727687291478016,2016-06-11 20:23:55 +0000,WhiteHouse,"RT @lacasablanca: ""Los puertorriqueños son ciudadanos estadounidenses, igual que los de Maine o los de Oklahoma."" —@POTUS: https://t.co/UW5Xpfsudm"
741684003942465537,2016-06-11 17:30:21 +0000,WhiteHouse,"""We don’t turn our backs on our fellow Americans"" —@POTUS on addressing Puerto Rico's economic crisis: https://t.co/9bYXm2vX85"
741672646211866625,2016-06-11 16:45:13 +0000,WhiteHouse,"""Puerto Ricans are American citizens, just like folks in Maine or Oklahoma or New Mexico""—@POTUS: https://t.co/9bYXm2vX85"
741665098586984448,2016-06-11 16:15:13 +0000,WhiteHouse,"""Today, I want to talk with you about the crisis in Puerto Rico—and why it matters to all of us.""  —@POTUS: https://t.co/9bYXm2vX85"
741407640669016065,2016-06-10 23:12:10 +0000,WhiteHouse,"RT @vj44: ""Muhammad Ali was America. He will always be America."" An honor to read @POTUS statement at the Champ's funeral. https://t.co/wOfi2Aohtw"
741367767501266944,2016-06-10 20:33:44 +0000,WhiteHouse,RT @DrFriedenCDC: Prevent #Zika by taking steps to prevent mosquito bites this summer. Use an EPA-registered insect repellent. https://t.co/6q1dkFDHia
741360117506007040,2016-06-10 20:03:20 +0000,WhiteHouse,"""I grew up having my identify shaped by what he accomplished."" —@POTUS on Muhammad Ali: https://t.co/ekO7NZEv75 https://t.co/K1MwwxT3P5"
741331531390668800,2016-06-10 18:09:45 +0000,WhiteHouse,"“Empower a Girl, Change the World” by @BEVERLYBOND https://t.co/OMqXeukMJK"
741322474193883136,2016-06-10 17:33:45 +0000,WhiteHouse,"The First Family ✓
@POTUS ✓
@CavernsNPS ✓
@YosemiteNPS ✓

#FindYourPark → https://t.co/MfXGu9iVyc #NPS100 https://t.co/obdzA6RQHT"
741311655540232192,2016-06-10 16:50:46 +0000,WhiteHouse,"Who is the most powerful woman you know? For @MsPackyetti, it's her mother: https://t.co/4eGznYLJHf #StateOfWomen https://t.co/skMlt8tVJJ"
741297078203232256,2016-06-10 15:52:50 +0000,WhiteHouse,RT @rhodes44: BREAKING: @USDOT announced authorization of direct flights from 6 US airlines to #Cuba → https://t.co/UuVfPeGqx1 https://t.co/pg4o1RaB81
741288931027652608,2016-06-10 15:20:28 +0000,WhiteHouse,".@JimmyFallon: ""This trade deal will help put everyday Americans back to...""
@POTUS: ""Work, work, work, work"" #TPP
https://t.co/zMvtnNfYLo"
741268481669275648,2016-06-10 13:59:12 +0000,WhiteHouse,"RT @vj44: .@POTUS with Gilbert Baker, designer of the original Rainbow Pride Flag! https://t.co/GdjunwkujC"
741261713106821121,2016-06-10 13:32:19 +0000,WhiteHouse,"RT @PressSec: If GOPers in Congress want to act in ways that'll actually help people, here's a to-do list https://t.co/tQXVlJa1pq https://t.co/DNK5F1ZxuS"
741080031397445632,2016-06-10 01:30:22 +0000,WhiteHouse,".@POTUS ✓
Serious dance moves ✓

Tune in at 11:35pm ET to watch the President on @FallonTonight! https://t.co/1uyuHVevfZ"
741069654265876481,2016-06-10 00:49:08 +0000,WhiteHouse,RT @vj44: Watch now on @Snapchat story to learn more about National Gun Violence Awareness day https://t.co/2tQAOznZNS
741068557300158470,2016-06-10 00:44:47 +0000,WhiteHouse,RT @SCOTUSnom: FACT: Every single nominee got an up-or-down vote under Sen. Joe Biden. Every single time. https://t.co/HlavsW89IY
741054702859739137,2016-06-09 23:49:43 +0000,WhiteHouse,.@NatlParkService turns 100 this summer. Here's how @POTUS plans to celebrate: https://t.co/obdzA6RQHT
741050637991981056,2016-06-09 23:33:34 +0000,WhiteHouse,RT @VPLive: This was 85 days ago. It's time to end the dysfunction. @VP talks #SCOTUS at 7:30 ET: https://t.co/dQbwayTt84 https://t.co/SRrC8HOpLy
741048904750370817,2016-06-09 23:26:41 +0000,WhiteHouse,"RT @PressSec: Today, the House took necessary action to address Puerto Rico's fiscal crisis. Now, it's the Senate's turn. https://t.co/L12fjJokS8"
741047501562617857,2016-06-09 23:21:07 +0000,WhiteHouse,"""I wanted to take a few minutes to show you some special things from The Champ."" —@POTUS: https://t.co/CtQcTpFdkQ https://t.co/HA0M2QKSAY"
741043636591308800,2016-06-09 23:05:45 +0000,WhiteHouse,"""There’s a lot to be proud of today."" —@POTUS celebrating our progress over the last seven years #Pride2016 https://t.co/6b7pNQFHQo"
741017365681311744,2016-06-09 21:21:22 +0000,WhiteHouse,"""It was a powerful symbol here at home, where more Americans finally felt accepted and whole."" —@POTUS #Pride2016 https://t.co/eszexqybSU"
741016595611279360,2016-06-09 21:18:18 +0000,WhiteHouse,"""If the past few years have taught us anything, it’s that people who love their country can change it."" —@POTUS #Pride2016"
741016543199272960,2016-06-09 21:18:05 +0000,WhiteHouse,"""When all Americans are treated equal, we are all more free."" —@POTUS #Pride2016 https://t.co/LWkysr8yER"
741015396191342593,2016-06-09 21:13:32 +0000,WhiteHouse,"""Lesbian, gay, bisexual, and transgender Americans have helped to make our union just a little more perfect."" —@POTUS #Pride2016"
741011540300705792,2016-06-09 20:58:13 +0000,WhiteHouse,"""We are all more free when we are treated as equals."" Watch @POTUS celebrate #Pride2016 → https://t.co/vD3NIuJrGp https://t.co/rg6M0IjdNB"
741009985237221376,2016-06-09 20:52:02 +0000,WhiteHouse,How working women are behind the most dynamic labor movement of our lifetimes: https://t.co/TzEkD5GE1w #StateOfWomen https://t.co/jVAiIwSlhV
740960218352226304,2016-06-09 17:34:17 +0000,WhiteHouse,RT @vj44: Hi everyone! Welcome to my office hours. I'm ready to answer Qs on the @USWomen2016 Summit. Ask using #StateOfWomen. https://t.co/XPt9Zj5kAz
740938668811026433,2016-06-09 16:08:39 +0000,WhiteHouse,"RT @Interior: #PrideMonth: we recognize LGBT history & continued work for equality. Get outside & show your pride w/ #ImOUTdoors
https://t.co/7qHstjULOk"
740934486116995072,2016-06-09 15:52:02 +0000,WhiteHouse,"""Sexual violence is not inevitable."" This @ItsOnUs activist has a powerful message to share: https://t.co/4vkjsjtcIT https://t.co/gBVHi0E8iX"
740896680661291008,2016-06-09 13:21:48 +0000,WhiteHouse,"RT @SCOTUSnom: ""The Republicans' blockade of Judge Garland is shameful"" —@nytimes. https://t.co/ATGXjSYC1h https://t.co/tKzF0sFNzz"
740731700418871296,2016-06-09 02:26:14 +0000,WhiteHouse,RT @vj44: We're getting ready for Tuesday's @USWomen2016 Summit. Questions? Ask by tomorrow at 1pm ET with #StateOfWomen. https://t.co/w0Wh3K9z9S
740677344269066240,2016-06-08 22:50:14 +0000,WhiteHouse,"Let the record show: @POTUS is protecting our oceans for future
generations→ https://t.co/xQDERBymp3 #WorldOceansDay https://t.co/0K64f9LvO2"
740673142763466752,2016-06-08 22:33:32 +0000,WhiteHouse,".@FLOTUS ✓
@Oprah ✓
@USWomen2016 ✓
Ask your question about the next generation of trailblazers using #StateOfWomen:  https://t.co/Wb3qj3VMXG"
740661229627277312,2016-06-08 21:46:12 +0000,WhiteHouse,RT @DJ44: Hope you'll join us tomorrow! 10am Pacific/ 1pm Eastern https://t.co/9T2qwU1isA
740625174777716736,2016-06-08 19:22:56 +0000,WhiteHouse,Today @POTUS took action to ensure Americans' financial futures are protected: https://t.co/uigYcraydQ https://t.co/TjzZJpKbj6
740616691890192384,2016-06-08 18:49:13 +0000,WhiteHouse,"RT @LaborSec: With today's veto, @POTUS affirms that “putting customers’ best interests first” is more than a Wall Street marketing gimmick, it’s the law."
740544683143618560,2016-06-08 14:03:05 +0000,WhiteHouse,Reshma Saujani is on a mission to get more girls coding—what it means for the #StateOfWomen: https://t.co/7V6RG6FG12 https://t.co/wk78GSPWG9
740330453987659777,2016-06-07 23:51:49 +0000,WhiteHouse,Here's how we're working with India on issues from climate change to economic growth: https://t.co/cocE42J7TU https://t.co/bK5V1zC44W
740312134417022976,2016-06-07 22:39:01 +0000,WhiteHouse,"""A life that proves those who love their country can change it. Sí se puede."" —@POTUS on Helen Chavez: https://t.co/qOgnmO8yGT"
740295213239787520,2016-06-07 21:31:47 +0000,WhiteHouse,RT @EvaRoca: Glad at least someone is doing something about Zika. Now how about Congress steps up? https://t.co/emAn92n1FX https://t.co/I6KBsPoSfk
740291090176036864,2016-06-07 21:15:24 +0000,WhiteHouse,"RT @chefjoseandres: Cooking unites us all, and together we can accomplish so much by providing clean @cookstoves.  @WhiteHouse https://t.co/p4UHPQNYC0"
740276225462112256,2016-06-07 20:16:20 +0000,WhiteHouse,Students and @PeaceCorps volunteers: Your film could screen at the White House. Apply today: https://t.co/jEOCgttXx2 https://t.co/YsTyYqCODK
740262513808449536,2016-06-07 19:21:51 +0000,WhiteHouse,"""This is your chance to make a difference in the lives of girls around the world."" —@FLOTUS on the #WHFilmFest: https://t.co/YsTyYqCODK"
740221661606076416,2016-06-07 16:39:31 +0000,WhiteHouse,"You're by a lake. Someone's drowning. You can save that person, but your hands are tied. @DrFriedenCDC on #Zika: https://t.co/MfAEUq3s7d"
740207253853110273,2016-06-07 15:42:16 +0000,WhiteHouse,"RT @dianeguerrero__: Please make the commitment today at https://t.co/LxAM2htelv @StandStrongerUS 
https://t.co/i6hL5cQDbU"
740200600877424641,2016-06-07 15:15:50 +0000,WhiteHouse,RT @vj44: Emma's joy when seeing a doll w/legs like hers is exactly why we need diverse toys! https://t.co/EcjNufDGmf
739985995081252864,2016-06-07 01:03:04 +0000,WhiteHouse,“So how come you look so good? What’s your secret?” —@POTUS meeting 108-year-old Lester Townsend. Watch: https://t.co/2Hwmz3M1uC
739967654656540672,2016-06-06 23:50:11 +0000,WhiteHouse,See how we're partnering with local communities across the U.S. to help Americans succeed → https://t.co/pUjd4akszO https://t.co/5ngEgEcq7H
739955263638253569,2016-06-06 23:00:57 +0000,WhiteHouse,RT if you agree: Real change starts from the ground up. @POTUS on working with communities: https://t.co/pUjd4a2RIg https://t.co/jNDP6FXHeh
739950808368881669,2016-06-06 22:43:14 +0000,WhiteHouse,"""The only quarterback to lead two different teams to Super Bowl wins."" —@POTUS on Peyton: https://t.co/GIuE47taVq https://t.co/uiSF1PE9nu"
739938884369457152,2016-06-06 21:55:52 +0000,WhiteHouse,"""On and off the field, these guys are champs."" —@POTUS celebrating the 2016 Super Bowl Champion Denver @Broncos: https://t.co/oiaNPzvupJ"
739920611988910080,2016-06-06 20:43:15 +0000,WhiteHouse,"RT @Broncos: ""This is a well-deserved celebration of an extraordinary season."" - @POTUS https://t.co/RNl5o9zKBq"
739917873276194816,2016-06-06 20:32:22 +0000,WhiteHouse,"""Holding fitness clinics.""
""Mentoring young people.""
""Honoring our troops.""
—@POTUS on how the @Broncos give back to their community"
739917718380503040,2016-06-06 20:31:45 +0000,WhiteHouse,"RT @WHLive: ""This team is far more than a collection of players. The @Broncos are a way of life not just in Colorado but throughout the Mountain West."""
739916187472125953,2016-06-06 20:25:40 +0000,WhiteHouse,"""Let’s give it up for the Super Bowl Champion Denver @Broncos!"" —@POTUS welcoming the Broncos to the White House https://t.co/1yHHV0Xap2"
739914120628211713,2016-06-06 20:17:27 +0000,WhiteHouse,Watch at 4:25pm ET as @POTUS congratulates the 2016 Super Bowl Champion Denver @Broncos at the White House: https://t.co/xrm2cwRkWJ
739912115922862080,2016-06-06 20:09:29 +0000,WhiteHouse,"RT @Denis44: ""Justice delayed is justice denied."" https://t.co/abFbfKHZOT"
739882679898910720,2016-06-06 18:12:31 +0000,WhiteHouse,"""When it comes to fighting an epidemic, every day counts."" —@DrFriedenCDC on #Zika: https://t.co/o6BBXImaHR https://t.co/PwboluvDAY"
739873934439514112,2016-06-06 17:37:46 +0000,WhiteHouse,"""The private sector is stepping up to combat the #Zika virus—Congress should too."" —@DrFriedenCDC: https://t.co/o6BBXImaHR"
739856732424417280,2016-06-06 16:29:25 +0000,WhiteHouse,"RT @RangerRemsburg: Thank you @POTUS  for the honor of meeting with you in the Oval Office. 
https://t.co/P4Km70TGyu"
739853115697037314,2016-06-06 16:15:03 +0000,WhiteHouse,"""Of all the people I've met as President, no one has inspired me more than Cory."" —@POTUS: https://t.co/eUoMlVHLHL https://t.co/lV0TyhxxPJ"
739796163088506880,2016-06-06 12:28:44 +0000,WhiteHouse,"RT @FLOTUS: Together, we are stronger. Together we can change tomorrow. Stand with us: https://t.co/kMuWTuXTdb #StateOfWomen
https://t.co/maBuf4nT0E"
739624621658476544,2016-06-06 01:07:06 +0000,WhiteHouse,"""I never thought I’d live to see this.” —108-year-old Lester Townsend on meeting @POTUS. https://t.co/2Hwmz43CTc"
739611782596206593,2016-06-06 00:16:04 +0000,WhiteHouse,"""Over the past seven years, we’ve proven that progress is possible."" —@POTUS: https://t.co/ctdVLJCons"
739597708827234304,2016-06-05 23:20:09 +0000,WhiteHouse,"""As Muslim Americans celebrate the holy month, I am reminded that we are one American family"" —@POTUS on Ramadan https://t.co/CPTEzR2INz"
739581348424212480,2016-06-05 22:15:08 +0000,WhiteHouse,"“If we’re going to fix what needs fixing, we can’t divide ourselves.” —@POTUS: https://t.co/ctdVLJkMYS"
739563995422588928,2016-06-05 21:06:11 +0000,WhiteHouse,The 2016 #WHFilmFest is now open for entries from students K-12. Find out how to enter → https://t.co/jEOCgtcm8s 🎥 https://t.co/HD7xdMUEXG
739557473296744449,2016-06-05 20:40:16 +0000,WhiteHouse,RT @USTradeRep: Today is #WorldEnvironmentDay! Read how #TPP can help protect endangered wetlands & species: https://t.co/86fG3PTlOl https://t.co/IAbyKyEHAE
739549533961650176,2016-06-05 20:08:43 +0000,WhiteHouse,"“We haven’t fixed everything. Wages, while growing again, need to grow faster.” —@POTUS on our economy: https://t.co/ctdVLJCons"
739523982618071040,2016-06-05 18:27:11 +0000,WhiteHouse,“We’ve cut our deficits by nearly 75 percent.” —@POTUS on our economic progress: https://t.co/ctdVLJkMYS
739510503651704832,2016-06-05 17:33:38 +0000,WhiteHouse,“We’ve cut unemployment by more than half. Another 20 million Americans have health insurance.” —@POTUS: https://t.co/ctdVLJkMYS
739502995612667906,2016-06-05 17:03:48 +0000,WhiteHouse,RT @Interior: Happy #WorldEnvironmentDay! @Interior works all year to protect America's special places like @YosemiteNPS https://t.co/jCu4Nhy8vB
739495607404892160,2016-06-05 16:34:26 +0000,WhiteHouse,"""We’ve seen the first sustained manufacturing growth since the nineties."" —@POTUS on our economic progress: https://t.co/ctdVLJkMYS"
739483636827709440,2016-06-05 15:46:52 +0000,WhiteHouse,"""Let's rededicate ourselves to ending this epidemic"" —@POTUS on the 35th anniversary of HIV/AIDS in America https://t.co/2Ava3xdT15"
739476063294619648,2016-06-05 15:16:46 +0000,WhiteHouse,RT @HHSGov: Today marks the 35th anniversary of the discovery of #AIDS. Fed leaders reflect. https://t.co/5TiSQgVkwU #35YearsofAIDS
739465734460346370,2016-06-05 14:35:44 +0000,WhiteHouse,"At @SXSW this year, @POTUS invited the American people to put their skills to use to #HackforChange. https://t.co/iRQakGmO4I"
739246783419850752,2016-06-05 00:05:42 +0000,WhiteHouse,"Japan, Indiana, Colorado and Arlington: this week’s episode of #WestWingWeek covers a lot of ground. https://t.co/8ZdwCHgQkQ"
739237855197696000,2016-06-04 23:30:13 +0000,WhiteHouse,“The most important office in a democracy is the office of citizen.” —@POTUS. Thanks to all volunteering to #HackForChange this weekend!
739225303822671872,2016-06-04 22:40:21 +0000,WhiteHouse,“The results are clear. America’s businesses have created 14.5 million new jobs over 75 straight months.” —@POTUS: https://t.co/ctdVLJkMYS
739217877455097856,2016-06-04 22:10:50 +0000,WhiteHouse,RT @Interior: Celebrating 9 new national trails! How are you spending #NationalTrailsDay? https://t.co/wpVEGP2SF2 https://t.co/MUchdbEuiS
739203841892044802,2016-06-04 21:15:04 +0000,WhiteHouse,“It’s also because we made a series of smart decisions early in my presidency.” —@POTUS on our economic progress: https://t.co/ctdVLJkMYS
739202050169282560,2016-06-04 21:07:57 +0000,WhiteHouse,RT @USCTO: Everyone Welcome!  #HackforChange w/ over 100 events today National-Civic-Day-of-Hacking https://t.co/Du10CYfmSo https://t.co/i8vwTZRMyu
739177477801529344,2016-06-04 19:30:18 +0000,WhiteHouse,"“It’s no accident. It’s because people there worked hard, and sacrificed.” —@POTUS on Elkhart’s economic recovery: https://t.co/ctdVLJkMYS"
739173745256865792,2016-06-04 19:15:28 +0000,WhiteHouse,RT @VP: Muhammad Ali fought for the basic belief that everyone is entitled to be treated with dignity. https://t.co/xMzmv8QLdV
739108792802119680,2016-06-04 14:57:22 +0000,WhiteHouse,"""Muhammad Ali shook up the world. And the world is better for it."" —@POTUS: https://t.co/vToZqGdGLj #RIPMuhammadAli"
739096978617999361,2016-06-04 14:10:26 +0000,WhiteHouse,"RT @POTUS: He shook up the world, and the world's better for it. Rest in peace, Champ. https://t.co/z1yM3sSLH3"
739095830125260800,2016-06-04 14:05:52 +0000,WhiteHouse,"“This week, I returned to Elkhart. Unemployment there has now fallen to around four percent.” —@POTUS: https://t.co/ctdVLJCons"
739079584998686721,2016-06-04 13:01:19 +0000,WhiteHouse,"""Elkhart, Indiana was the first town I visited as President."" —@POTUS. Watch his address on returning to Elkhart: https://t.co/ctdVLJCons"
738875498051162112,2016-06-03 23:30:21 +0000,WhiteHouse,"""Keep strong that Long Blue Line. Stay true to the values you’ve learned here."" —@POTUS to @AF_Academy 2016 grads https://t.co/ZkZPWV75o0"
738860388373004291,2016-06-03 22:30:18 +0000,WhiteHouse,.@POTUS has now granted clemency to 348 people—more than the past 7 presidents combined. https://t.co/eNv6u2mETH https://t.co/baIax8BPuM
738850665745813504,2016-06-03 21:51:40 +0000,WhiteHouse,"Today, @POTUS commuted the sentences of 42 people whose punishments didn't fit their crimes: https://t.co/eNv6u25429 https://t.co/P59hBHS2wM"
738849539671633920,2016-06-03 21:47:12 +0000,WhiteHouse,"RT @VP: Happy birthday, Jilly. You're the love of my life, and the life of my love.
https://t.co/am6lbJnKEO"
738794998963916800,2016-06-03 18:10:28 +0000,WhiteHouse,"RT @Denis44: POTUS asked journalists to fact check his economic record, so they did. See the results for yourself here: https://t.co/JfJ1B9SKpJ"
738765758465855488,2016-06-03 16:14:17 +0000,WhiteHouse,"RT @SCOTUSnom: Ohio history teacher schools the @SenateGOP on #SCOTUS: ""I’m not sure they’d pass my class at this point."" https://t.co/BodOgetBYN"
738547246099107841,2016-06-03 01:45:59 +0000,WhiteHouse,"More than 30,000 Americans die from guns every year. Here’s what we're doing to #StopGunViolence. #WearOrange https://t.co/V6YC7v1GFR"
738540426651656192,2016-06-03 01:18:53 +0000,WhiteHouse,.@POTUS is taking action to shape the future of gun safety technology → https://t.co/pfjPQiDeYK #WearOrange https://t.co/opjTPzRk0k
738537320824066048,2016-06-03 01:06:33 +0000,WhiteHouse,FACT: @POTUS is taking action to increase mental health treatment → https://t.co/pfjPQiDeYK  #StopGunViolence https://t.co/G8k8dQYcu5
738523309713817600,2016-06-03 00:10:52 +0000,WhiteHouse,"FACT: Each year, more than 30,000 American lives are cut short by guns. It's time to #StopGunViolence. #WearOrange https://t.co/2VSJTv4j92"
738462728755388416,2016-06-02 20:10:09 +0000,WhiteHouse,"""As we navigate this complex world, America cannot shirk the mantle of leadership."" —@POTUS to @AF_Academy  https://t.co/MLM0DqUd2R"
738456629692096512,2016-06-02 19:45:55 +0000,WhiteHouse,"""We’re stronger when our gay and lesbian cadets and troops can serve their country...without hiding who they love."" https://t.co/m5oH8FOv3P"
738451283905019904,2016-06-02 19:24:40 +0000,WhiteHouse,.@POTUS on why leading America’s military has been the highest honor of his life: https://t.co/GaaofsONv5
738438801102503936,2016-06-02 18:35:04 +0000,WhiteHouse,RT @PressSec: POTUS delivers an inspiring commencement address to the soon-to-be 2nd lieutenants that inspire us. #classof2016 https://t.co/8CUhgncjNb
738413703180214272,2016-06-02 16:55:20 +0000,WhiteHouse,"""We’re stronger because of it."" —@POTUS on the 40th anniversary of the first female cadets arriving @AF_Academy"
738413307124719617,2016-06-02 16:53:46 +0000,WhiteHouse,"""We’re stronger when our gay and lesbian cadets and troops can serve the country they love without hiding who they love."" —@POTUS"
738411327253843968,2016-06-02 16:45:54 +0000,WhiteHouse,"""If you target Americans, we will find you and justice will be done and we will defend our nation."" —@POTUS at @AF_Academy"
738409525464731648,2016-06-02 16:38:44 +0000,WhiteHouse,"“It’s time for the Senate to do its job and help us advance American leadership, rather than undermine it.” —@POTUS at @AF_Academy"
738407860464406529,2016-06-02 16:32:07 +0000,WhiteHouse,“It is undeniable—our military is the most capable fighting force on the planet”—@POTUS speaking @AF_Academy: https://t.co/sdslZZ2M74
738407408083537920,2016-06-02 16:30:19 +0000,WhiteHouse,RT @WHLive: “Remember what you learned at this Academy—the importance of evidence and facts.”   —@POTUS to @AF_Academy Class of 2016
738406969132908545,2016-06-02 16:28:35 +0000,WhiteHouse,"“It has been the highest honor of my life to lead the greatest military in the history of the world. It inspires me every day."" —@POTUS"
738406673484779521,2016-06-02 16:27:24 +0000,WhiteHouse,"“We congratulate our newest Air Force officers. On behalf of the American people, I thank you for choosing a life of service.” —@POTUS"
738398373246607360,2016-06-02 15:54:25 +0000,WhiteHouse,Happening now: @POTUS addresses the @AF_Academy Class of 2016. Watch his last commencement address as President → https://t.co/sdslZZ2M74
738388940726636544,2016-06-02 15:16:56 +0000,WhiteHouse,RT @POTUS: We cannot accept our level of gun violence as the new normal. We must take action to prevent this from happening again & again. #WearOrange
738383973718458369,2016-06-02 14:57:12 +0000,WhiteHouse,Solicitor General Don Verrilli won landmark cases that moved America forward. @POTUS on his service: https://t.co/M3Wuzt6wrV
738373648348647424,2016-06-02 14:16:10 +0000,WhiteHouse,RT @CEAJay: Yesterday @POTUS traveled to #Elkhart to discuss US econ. Questions about his speech? Ask @CEASandy @VJ44 & I at 1pm https://t.co/SH2IzjfXWi
738189444273065985,2016-06-02 02:04:13 +0000,WhiteHouse,"RT @Welcome_us: Watch: #IAmAnImmigrant kicks off #ImmigrantHeritageMonth w/ @Lupita_Nyongo, @Miguel, @RosarioDawson & many more
https://t.co/z8CvNOO8tj"
738171228402290688,2016-06-02 00:51:50 +0000,WhiteHouse,"RT @vj44: Questions about @POTUS's trip back to Elkhart? I'll answer tomorrow at 1pm ET with @CEAJay, @CEASandy, & @PeteButtigieg. Ask using #Elkhart"
738160771423571968,2016-06-02 00:10:16 +0000,WhiteHouse,"RT @WHLive: Happening now on PBS @NewsHour: @POTUS sits down for a town hall discussion with @GwenIfill in Elkhart, Indiana. #POTUSonNewsHour"
738152607005315073,2016-06-01 23:37:50 +0000,WhiteHouse,"RT @NewsHour: Join us for @gwenifill's exclusive interview of Pres. Obama and town hall in Elkhart, Indiana #POTUSonNewsHour https://t.co/VgCmeWF5aL"
738150675612241922,2016-06-01 23:30:09 +0000,WhiteHouse,"""We all love this country. We all care about our children's futures. That's what makes us great."" —@POTUS in Elkhart https://t.co/lyGJ286F7P"
738138574797688832,2016-06-01 22:42:04 +0000,WhiteHouse,RT @Denis44: From POTUS’s speech in Elkhart today. He’s 100% right: we need Congress’s help to fight Zika & opioid epidemic: https://t.co/svyIG83BAU
738128087074775040,2016-06-01 22:00:24 +0000,WhiteHouse,4 myths Republicans in Congress continue to spread about the economy—busted by @POTUS: https://t.co/IryDjICFDM
738125493371691008,2016-06-01 21:50:05 +0000,WhiteHouse,"""The truth is trade has helped our country a lot more than it’s hurt us."" —@POTUS in Elkhart, IN. https://t.co/unuRhiHTSU"
738122926273110017,2016-06-01 21:39:53 +0000,WhiteHouse,"""Our deficits haven’t grown these past seven and a half years—we’ve cut them by almost 75 percent."" —@POTUS https://t.co/8oQETqIXhJ"
738117953426579456,2016-06-01 21:20:08 +0000,WhiteHouse,"""Let's get wages rising faster."" —@POTUS in Elkhart on how we can help working families see bigger paychecks: https://t.co/FqBJVWoDBU"
738113008807841792,2016-06-01 21:00:29 +0000,WhiteHouse,"""By almost every economic measure, we're better off"" —@POTUS outlines America's economic progress in Elkhart, IN https://t.co/jvGZdAKGzQ"
738109601376243713,2016-06-01 20:46:57 +0000,WhiteHouse,".@POTUS busts the 4 myths Republicans in Congress spread about the economy.
Here's the facts: https://t.co/IryDjIUh2m"
738103122803970054,2016-06-01 20:21:12 +0000,WhiteHouse,"""Middle class families have paid a lower federal income tax rate during my presidency"" —@POTUS in Elkhart https://t.co/WEwRWAn7Qn"
738100017374867457,2016-06-01 20:08:52 +0000,WhiteHouse,"RT @WHLive: ""America shouldn’t be changing our laws to make it harder for workers to organize"" —@POTUS in Elkhart"
738099760293380096,2016-06-01 20:07:50 +0000,WhiteHouse,"""It’s not a coincidence that as union membership shrank, inequality grew and wages stagnated.""  —@POTUS in Elkhart"
738099623760388097,2016-06-01 20:07:18 +0000,WhiteHouse,"""It shouldn’t be a partisan issue, Republicans have daughters, too.” —@POTUS on why it's time for #EqualPayNow"
738099292850786308,2016-06-01 20:05:59 +0000,WhiteHouse,"RT if you agree with @POTUS: ""We should raise the minimum wage high enough to keep working families from living in poverty"" #RaiseTheWage"
738098817929740292,2016-06-01 20:04:06 +0000,WhiteHouse,“Took new action to help millions of workers finally collect the overtime pay they’ve earned.” —@POTUS in Elkhart https://t.co/TE0HzMF5AQ
738098416299843588,2016-06-01 20:02:30 +0000,WhiteHouse,"""Every child in this country deserves an education that lets them dream bigger than their circumstance. "" —@POTUS in Elkhart"
738098165094580228,2016-06-01 20:01:30 +0000,WhiteHouse,"""Working families of all races, and all backgrounds, deserve higher wages."" —@POTUS on the economy in Elkhart: https://t.co/IlwRRs4e2G"
738097415287250946,2016-06-01 19:58:31 +0000,WhiteHouse,“We just need a Congress who’s willing to make it happen.” —@POTUS on immigration reform https://t.co/OCeVja0F3o
738096274033901569,2016-06-01 19:53:59 +0000,WhiteHouse,"""We’ve brought more trade cases against other countries than anyone else"" —@POTUS in Elkhart https://t.co/wKGbFheQpl"
738095782453121024,2016-06-01 19:52:02 +0000,WhiteHouse,"""I’ve issued fewer executive orders than any two-term President since Ulysses S. Grant."" —@POTUS in Elkhart https://t.co/l6Z3R0JWyQ"
738095351601631232,2016-06-01 19:50:19 +0000,WhiteHouse,"""I signed the ACA into law over 6 years ago. Since then our businesses have created jobs every single month"" —@POTUS https://t.co/7VpWC5VzH9"
738094782832992258,2016-06-01 19:48:04 +0000,WhiteHouse,“Our deficits haven’t grown these past seven and a half years; we’ve cut them by almost 75%.” —@POTUS https://t.co/k24EI0FGQ6
738094642822946817,2016-06-01 19:47:30 +0000,WhiteHouse,"“We spend less on domestic priorities outside of Social Security, Medicare, & Medicaid…than we did when Ronald Reagan was president” —@POTUS"
